PROJECT_NAME: scrapy
Removing env/lib/python3.8/site-packages/scrapy/shell.py
Removing env/lib/python3.8/site-packages/scrapy/signalmanager.py
Removing env/lib/python3.8/site-packages/scrapy/signals.py
Removing env/lib/python3.8/site-packages/scrapy/spiderloader.py
Removing env/lib/python3.8/site-packages/scrapy/spidermiddlewares/__init__.py
Removing env/lib/python3.8/site-packages/scrapy/spidermiddlewares/depth.py
Removing env/lib/python3.8/site-packages/scrapy/spidermiddlewares/httperror.py
Removing env/lib/python3.8/site-packages/scrapy/spidermiddlewares/offsite.py
Removing env/lib/python3.8/site-packages/scrapy/spidermiddlewares/referer.py
Removing env/lib/python3.8/site-packages/scrapy/spidermiddlewares/urllength.py
Removing env/lib/python3.8/site-packages/scrapy/spiders/__init__.py
Removing env/lib/python3.8/site-packages/scrapy/spiders/crawl.py
Removing env/lib/python3.8/site-packages/scrapy/spiders/feed.py
Removing env/lib/python3.8/site-packages/scrapy/spiders/init.py
Removing env/lib/python3.8/site-packages/scrapy/spiders/sitemap.py
Removing env/lib/python3.8/site-packages/scrapy/squeues.py
Removing env/lib/python3.8/site-packages/scrapy/statscollectors.py
Removing env/lib/python3.8/site-packages/scrapy/templates/project/module/__init__.py
Removing env/lib/python3.8/site-packages/scrapy/templates/project/module/items.py.tmpl
Removing env/lib/python3.8/site-packages/scrapy/templates/project/module/middlewares.py.tmpl
Removing env/lib/python3.8/site-packages/scrapy/templates/project/module/pipelines.py.tmpl
Removing env/lib/python3.8/site-packages/scrapy/templates/project/module/settings.py.tmpl
Removing env/lib/python3.8/site-packages/scrapy/templates/project/module/spiders/__init__.py
Removing env/lib/python3.8/site-packages/scrapy/templates/project/scrapy.cfg
Removing env/lib/python3.8/site-packages/scrapy/templates/spiders/
Removing env/lib/python3.8/site-packages/scrapy/utils/__init__.py
Removing env/lib/python3.8/site-packages/scrapy/utils/benchserver.py
Removing env/lib/python3.8/site-packages/scrapy/utils/boto.py
Removing env/lib/python3.8/site-packages/scrapy/utils/conf.py
Removing env/lib/python3.8/site-packages/scrapy/utils/console.py
Removing env/lib/python3.8/site-packages/scrapy/utils/curl.py
Removing env/lib/python3.8/site-packages/scrapy/utils/datatypes.py
Removing env/lib/python3.8/site-packages/scrapy/utils/decorators.py
Removing env/lib/python3.8/site-packages/scrapy/utils/defer.py
Removing env/lib/python3.8/site-packages/scrapy/utils/deprecate.py
Removing env/lib/python3.8/site-packages/scrapy/utils/display.py
Removing env/lib/python3.8/site-packages/scrapy/utils/engine.py
Removing env/lib/python3.8/site-packages/scrapy/utils/ftp.py
Removing env/lib/python3.8/site-packages/scrapy/utils/gz.py
Removing env/lib/python3.8/site-packages/scrapy/utils/http.py
Removing env/lib/python3.8/site-packages/scrapy/utils/httpobj.py
Removing env/lib/python3.8/site-packages/scrapy/utils/iterators.py
Removing env/lib/python3.8/site-packages/scrapy/utils/job.py
Removing env/lib/python3.8/site-packages/scrapy/utils/log.py
Removing env/lib/python3.8/site-packages/scrapy/utils/markup.py
Removing env/lib/python3.8/site-packages/scrapy/utils/misc.py
Removing env/lib/python3.8/site-packages/scrapy/utils/multipart.py
Removing env/lib/python3.8/site-packages/scrapy/utils/ossignal.py
Removing env/lib/python3.8/site-packages/scrapy/utils/project.py
Removing env/lib/python3.8/site-packages/scrapy/utils/py36.py
Removing env/lib/python3.8/site-packages/scrapy/utils/python.py
Removing env/lib/python3.8/site-packages/scrapy/utils/reactor.py
Removing env/lib/python3.8/site-packages/scrapy/utils/reqser.py
Removing env/lib/python3.8/site-packages/scrapy/utils/request.py
Removing env/lib/python3.8/site-packages/scrapy/utils/response.py
Removing env/lib/python3.8/site-packages/scrapy/utils/serialize.py
Removing env/lib/python3.8/site-packages/scrapy/utils/signal.py
Removing env/lib/python3.8/site-packages/scrapy/utils/sitemap.py
Removing env/lib/python3.8/site-packages/scrapy/utils/spider.py
Removing env/lib/python3.8/site-packages/scrapy/utils/ssl.py
Removing env/lib/python3.8/site-packages/scrapy/utils/template.py
Removing env/lib/python3.8/site-packages/scrapy/utils/test.py
Removing env/lib/python3.8/site-packages/scrapy/utils/testproc.py
Removing env/lib/python3.8/site-packages/scrapy/utils/testsite.py
Removing env/lib/python3.8/site-packages/scrapy/utils/trackref.py
Removing env/lib/python3.8/site-packages/scrapy/utils/url.py
Removing env/lib/python3.8/site-packages/scrapy/utils/versions.py
Removing env/lib/python3.8/site-packages/serial/__init__.py
Removing env/lib/python3.8/site-packages/serial/aio.py
Removing env/lib/python3.8/site-packages/serial/rfc2217.py
Removing env/lib/python3.8/site-packages/serial/rs485.py
Removing env/lib/python3.8/site-packages/serial/serialcli.py
Removing env/lib/python3.8/site-packages/serial/serialjava.py
Removing env/lib/python3.8/site-packages/serial/serialposix.py
Removing env/lib/python3.8/site-packages/serial/serialutil.py
Removing env/lib/python3.8/site-packages/serial/serialwin32.py
Removing env/lib/python3.8/site-packages/serial/threaded/__init__.py
Removing env/lib/python3.8/site-packages/serial/tools/__init__.py
Removing env/lib/python3.8/site-packages/serial/tools/hexlify_codec.py
Removing env/lib/python3.8/site-packages/serial/tools/list_ports.py
Removing env/lib/python3.8/site-packages/serial/tools/list_ports_common.py
Removing env/lib/python3.8/site-packages/serial/tools/list_ports_linux.py
Removing env/lib/python3.8/site-packages/serial/tools/list_ports_osx.py
Removing env/lib/python3.8/site-packages/serial/tools/list_ports_posix.py
Removing env/lib/python3.8/site-packages/serial/tools/list_ports_windows.py
Removing env/lib/python3.8/site-packages/serial/tools/miniterm.py
Removing env/lib/python3.8/site-packages/serial/urlhandler/__init__.py
Removing env/lib/python3.8/site-packages/serial/urlhandler/protocol_alt.py
Removing env/lib/python3.8/site-packages/serial/urlhandler/protocol_hwgrep.py
Removing env/lib/python3.8/site-packages/serial/urlhandler/protocol_loop.py
Removing env/lib/python3.8/site-packages/serial/urlhandler/protocol_rfc2217.py
Removing env/lib/python3.8/site-packages/serial/urlhandler/protocol_serve-rfc2217.py
Removing env/lib/python3.8/site-packages/serial/urlhandler/protocol_socket.py
Removing env/lib/python3.8/site-packages/serial/urlhandler/protocol_spy.py
Removing env/lib/python3.8/site-packages/serial/win32.py
Removing env/lib/python3.8/site-packages/service_identity-18.1.0.dist-info/
Removing env/lib/python3.8/site-packages/service_identity/__init__.py
Removing env/lib/python3.8/site-packages/service_identity/_common.py
Removing env/lib/python3.8/site-packages/service_identity/_compat.py
Removing env/lib/python3.8/site-packages/service_identity/cryptography.py
Removing env/lib/python3.8/site-packages/service_identity/exceptions.py
Removing env/lib/python3.8/site-packages/service_identity/pyopenssl.py
Removing env/lib/python3.8/site-packages/setuptools-41.2.0.dist-info/
Removing env/lib/python3.8/site-packages/setuptools/__init__.py
Removing env/lib/python3.8/site-packages/setuptools/_deprecation_warning.py
Removing env/lib/python3.8/site-packages/setuptools/_vendor/__init__.py
Removing env/lib/python3.8/site-packages/setuptools/_vendor/packaging/__about__.py
Removing env/lib/python3.8/site-packages/setuptools/_vendor/packaging/__init__.py
Removing env/lib/python3.8/site-packages/setuptools/_vendor/packaging/_compat.py
Removing env/lib/python3.8/site-packages/setuptools/_vendor/packaging/_structures.py
Removing env/lib/python3.8/site-packages/setuptools/_vendor/packaging/markers.py
Removing env/lib/python3.8/site-packages/setuptools/_vendor/packaging/requirements.py
Removing env/lib/python3.8/site-packages/setuptools/_vendor/packaging/specifiers.py
Removing env/lib/python3.8/site-packages/setuptools/_vendor/packaging/utils.py
Removing env/lib/python3.8/site-packages/setuptools/_vendor/packaging/version.py
Removing env/lib/python3.8/site-packages/setuptools/_vendor/pyparsing.py
Removing env/lib/python3.8/site-packages/setuptools/_vendor/six.py
Removing env/lib/python3.8/site-packages/setuptools/archive_util.py
Removing env/lib/python3.8/site-packages/setuptools/build_meta.py
Removing env/lib/python3.8/site-packages/setuptools/cli-32.exe
Removing env/lib/python3.8/site-packages/setuptools/cli-64.exe
Removing env/lib/python3.8/site-packages/setuptools/cli.exe
Removing env/lib/python3.8/site-packages/setuptools/command/__init__.py
Removing env/lib/python3.8/site-packages/setuptools/command/alias.py
Removing env/lib/python3.8/site-packages/setuptools/command/bdist_egg.py
Removing env/lib/python3.8/site-packages/setuptools/command/bdist_rpm.py
Removing env/lib/python3.8/site-packages/setuptools/command/bdist_wininst.py
Removing env/lib/python3.8/site-packages/setuptools/command/build_clib.py
Removing env/lib/python3.8/site-packages/setuptools/command/build_ext.py
Removing env/lib/python3.8/site-packages/setuptools/command/build_py.py
Removing env/lib/python3.8/site-packages/setuptools/command/develop.py
Removing env/lib/python3.8/site-packages/setuptools/command/dist_info.py
Removing env/lib/python3.8/site-packages/setuptools/command/easy_install.py
Removing env/lib/python3.8/site-packages/setuptools/command/egg_info.py
Removing env/lib/python3.8/site-packages/setuptools/command/install.py
Removing env/lib/python3.8/site-packages/setuptools/command/install_egg_info.py
Removing env/lib/python3.8/site-packages/setuptools/command/install_lib.py
Removing env/lib/python3.8/site-packages/setuptools/command/install_scripts.py
Removing env/lib/python3.8/site-packages/setuptools/command/launcher manifest.xml
Removing env/lib/python3.8/site-packages/setuptools/command/py36compat.py
Removing env/lib/python3.8/site-packages/setuptools/command/register.py
Removing env/lib/python3.8/site-packages/setuptools/command/rotate.py
Removing env/lib/python3.8/site-packages/setuptools/command/saveopts.py
Removing env/lib/python3.8/site-packages/setuptools/command/sdist.py
Removing env/lib/python3.8/site-packages/setuptools/command/setopt.py
Removing env/lib/python3.8/site-packages/setuptools/command/test.py
Removing env/lib/python3.8/site-packages/setuptools/command/upload.py
Removing env/lib/python3.8/site-packages/setuptools/command/upload_docs.py
Removing env/lib/python3.8/site-packages/setuptools/config.py
Removing env/lib/python3.8/site-packages/setuptools/dep_util.py
Removing env/lib/python3.8/site-packages/setuptools/depends.py
Removing env/lib/python3.8/site-packages/setuptools/dist.py
Removing env/lib/python3.8/site-packages/setuptools/extension.py
Removing env/lib/python3.8/site-packages/setuptools/extern/__init__.py
Removing env/lib/python3.8/site-packages/setuptools/glibc.py
Removing env/lib/python3.8/site-packages/setuptools/glob.py
Removing env/lib/python3.8/site-packages/setuptools/gui-32.exe
Removing env/lib/python3.8/site-packages/setuptools/gui-64.exe
Removing env/lib/python3.8/site-packages/setuptools/gui.exe
Removing env/lib/python3.8/site-packages/setuptools/launch.py
Removing env/lib/python3.8/site-packages/setuptools/lib2to3_ex.py
Removing env/lib/python3.8/site-packages/setuptools/monkey.py
Removing env/lib/python3.8/site-packages/setuptools/msvc.py
Removing env/lib/python3.8/site-packages/setuptools/namespaces.py
Removing env/lib/python3.8/site-packages/setuptools/package_index.py
Removing env/lib/python3.8/site-packages/setuptools/pep425tags.py
Removing env/lib/python3.8/site-packages/setuptools/py27compat.py
Removing env/lib/python3.8/site-packages/setuptools/py31compat.py
Removing env/lib/python3.8/site-packages/setuptools/py33compat.py
Removing env/lib/python3.8/site-packages/setuptools/sandbox.py
Removing env/lib/python3.8/site-packages/setuptools/script (dev).tmpl
Removing env/lib/python3.8/site-packages/setuptools/script.tmpl
Removing env/lib/python3.8/site-packages/setuptools/site-patch.py
Removing env/lib/python3.8/site-packages/setuptools/ssl_support.py
Removing env/lib/python3.8/site-packages/setuptools/unicode_utils.py
Removing env/lib/python3.8/site-packages/setuptools/version.py
Removing env/lib/python3.8/site-packages/setuptools/wheel.py
Removing env/lib/python3.8/site-packages/setuptools/windows_support.py
Removing env/lib/python3.8/site-packages/six-1.15.0.dist-info/
Removing env/lib/python3.8/site-packages/six.py
Removing env/lib/python3.8/site-packages/sortedcontainers-2.3.0.dist-info/
Removing env/lib/python3.8/site-packages/sortedcontainers/__init__.py
Removing env/lib/python3.8/site-packages/sortedcontainers/sorteddict.py
Removing env/lib/python3.8/site-packages/sortedcontainers/sortedlist.py
Removing env/lib/python3.8/site-packages/sortedcontainers/sortedset.py
Removing env/lib/python3.8/site-packages/testfixtures-6.14.1.dist-info/
Removing env/lib/python3.8/site-packages/testfixtures/__init__.py
Removing env/lib/python3.8/site-packages/testfixtures/comparison.py
Removing env/lib/python3.8/site-packages/testfixtures/compat.py
Removing env/lib/python3.8/site-packages/testfixtures/components.py
Removing env/lib/python3.8/site-packages/testfixtures/django.py
Removing env/lib/python3.8/site-packages/testfixtures/logcapture.py
Removing env/lib/python3.8/site-packages/testfixtures/mock.py
Removing env/lib/python3.8/site-packages/testfixtures/outputcapture.py
Removing env/lib/python3.8/site-packages/testfixtures/popen.py
Removing env/lib/python3.8/site-packages/testfixtures/replace.py
Removing env/lib/python3.8/site-packages/testfixtures/resolve.py
Removing env/lib/python3.8/site-packages/testfixtures/rmtree.py
Removing env/lib/python3.8/site-packages/testfixtures/shouldraise.py
Removing env/lib/python3.8/site-packages/testfixtures/shouldwarn.py
Removing env/lib/python3.8/site-packages/testfixtures/sybil.py
Removing env/lib/python3.8/site-packages/testfixtures/tdatetime.py
Removing env/lib/python3.8/site-packages/testfixtures/tempdirectory.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/__init__.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/configparser-read.txt
Removing env/lib/python3.8/site-packages/testfixtures/tests/configparser-write.txt
Removing env/lib/python3.8/site-packages/testfixtures/tests/conftest.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/directory-contents.txt
Removing env/lib/python3.8/site-packages/testfixtures/tests/sample1.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/sample2.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_compare.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_comparison.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_components.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_date.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_datetime.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_diff.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_django/__init__.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_django/manage.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_django/models.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_django/settings.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_django/test_compare.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_django/test_shouldraise.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_generator.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_log_capture.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_logcapture.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_mock.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_outputcapture.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_popen.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_popen_docs.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_rangecomparison.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_replace.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_replacer.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_roundcomparison.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_should_raise.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_shouldwarn.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_stringcomparison.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_sybil.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_tempdir.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_tempdirectory.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_time.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_twisted.py
Removing env/lib/python3.8/site-packages/testfixtures/tests/test_wrap.py
Removing env/lib/python3.8/site-packages/testfixtures/twisted.py
Removing env/lib/python3.8/site-packages/testfixtures/utils.py
Removing env/lib/python3.8/site-packages/testfixtures/version.txt
Removing env/lib/python3.8/site-packages/tests/__init__.py
Removing env/lib/python3.8/site-packages/tests/bools_test.py
Removing env/lib/python3.8/site-packages/tests/dates_test.py
Removing env/lib/python3.8/site-packages/tests/dicts/__init__.py
Removing env/lib/python3.8/site-packages/tests/dicts/chained_dict_test.py
Removing env/lib/python3.8/site-packages/tests/dicts/helpers_test.py
Removing env/lib/python3.8/site-packages/tests/dicts/limited_dict_test.py
Removing env/lib/python3.8/site-packages/tests/enum_test.py
Removing env/lib/python3.8/site-packages/tests/lists_test.py
Removing env/lib/python3.8/site-packages/tests/math_test.py
Removing env/lib/python3.8/site-packages/tests/objects_test.py
Removing env/lib/python3.8/site-packages/tornado-6.1.dist-info/
Removing env/lib/python3.8/site-packages/tornado/__init__.py
Removing env/lib/python3.8/site-packages/tornado/_locale_data.py
Removing env/lib/python3.8/site-packages/tornado/auth.py
Removing env/lib/python3.8/site-packages/tornado/autoreload.py
Removing env/lib/python3.8/site-packages/tornado/concurrent.py
Removing env/lib/python3.8/site-packages/tornado/curl_httpclient.py
Removing env/lib/python3.8/site-packages/tornado/escape.py
Removing env/lib/python3.8/site-packages/tornado/gen.py
Removing env/lib/python3.8/site-packages/tornado/http1connection.py
Removing env/lib/python3.8/site-packages/tornado/httpclient.py
Removing env/lib/python3.8/site-packages/tornado/httpserver.py
Removing env/lib/python3.8/site-packages/tornado/httputil.py
Removing env/lib/python3.8/site-packages/tornado/ioloop.py
Removing env/lib/python3.8/site-packages/tornado/iostream.py
Removing env/lib/python3.8/site-packages/tornado/locale.py
Removing env/lib/python3.8/site-packages/tornado/locks.py
Removing env/lib/python3.8/site-packages/tornado/log.py
Removing env/lib/python3.8/site-packages/tornado/netutil.py
Removing env/lib/python3.8/site-packages/tornado/options.py
Removing env/lib/python3.8/site-packages/tornado/platform/__init__.py
Removing env/lib/python3.8/site-packages/tornado/platform/asyncio.py
Removing env/lib/python3.8/site-packages/tornado/platform/caresresolver.py
Removing env/lib/python3.8/site-packages/tornado/platform/twisted.py
Removing env/lib/python3.8/site-packages/tornado/process.py
Removing env/lib/python3.8/site-packages/tornado/py.typed
Removing env/lib/python3.8/site-packages/tornado/queues.py
Removing env/lib/python3.8/site-packages/tornado/routing.py
Removing env/lib/python3.8/site-packages/tornado/simple_httpclient.py
Removing env/lib/python3.8/site-packages/tornado/speedups.cpython-38-x86_64-linux-gnu.so
Removing env/lib/python3.8/site-packages/tornado/tcpclient.py
Removing env/lib/python3.8/site-packages/tornado/tcpserver.py
Removing env/lib/python3.8/site-packages/tornado/template.py
Removing env/lib/python3.8/site-packages/tornado/test/__main__.py
Removing env/lib/python3.8/site-packages/tornado/test/asyncio_test.py
Removing env/lib/python3.8/site-packages/tornado/test/auth_test.py
Removing env/lib/python3.8/site-packages/tornado/test/autoreload_test.py
Removing env/lib/python3.8/site-packages/tornado/test/concurrent_test.py
Removing env/lib/python3.8/site-packages/tornado/test/csv_translations/
Removing env/lib/python3.8/site-packages/tornado/test/curl_httpclient_test.py
Removing env/lib/python3.8/site-packages/tornado/test/escape_test.py
Removing env/lib/python3.8/site-packages/tornado/test/gen_test.py
Removing env/lib/python3.8/site-packages/tornado/test/gettext_translations/
Removing env/lib/python3.8/site-packages/tornado/test/http1connection_test.py
Removing env/lib/python3.8/site-packages/tornado/test/httpclient_test.py
Removing env/lib/python3.8/site-packages/tornado/test/httpserver_test.py
Removing env/lib/python3.8/site-packages/tornado/test/httputil_test.py
Removing env/lib/python3.8/site-packages/tornado/test/import_test.py
Removing env/lib/python3.8/site-packages/tornado/test/ioloop_test.py
Removing env/lib/python3.8/site-packages/tornado/test/iostream_test.py
Removing env/lib/python3.8/site-packages/tornado/test/locale_test.py
Removing env/lib/python3.8/site-packages/tornado/test/locks_test.py
Removing env/lib/python3.8/site-packages/tornado/test/log_test.py
Removing env/lib/python3.8/site-packages/tornado/test/netutil_test.py
Removing env/lib/python3.8/site-packages/tornado/test/options_test.cfg
Removing env/lib/python3.8/site-packages/tornado/test/options_test.py
Removing env/lib/python3.8/site-packages/tornado/test/options_test_types.cfg
Removing env/lib/python3.8/site-packages/tornado/test/options_test_types_str.cfg
Removing env/lib/python3.8/site-packages/tornado/test/process_test.py
Removing env/lib/python3.8/site-packages/tornado/test/queues_test.py
Removing env/lib/python3.8/site-packages/tornado/test/resolve_test_helper.py
Removing env/lib/python3.8/site-packages/tornado/test/routing_test.py
Removing env/lib/python3.8/site-packages/tornado/test/runtests.py
Removing env/lib/python3.8/site-packages/tornado/test/simple_httpclient_test.py
Removing env/lib/python3.8/site-packages/tornado/test/static/
Removing env/lib/python3.8/site-packages/tornado/test/static_foo.txt
Removing env/lib/python3.8/site-packages/tornado/test/tcpclient_test.py
Removing env/lib/python3.8/site-packages/tornado/test/tcpserver_test.py
Removing env/lib/python3.8/site-packages/tornado/test/template_test.py
Removing env/lib/python3.8/site-packages/tornado/test/templates/
Removing env/lib/python3.8/site-packages/tornado/test/test.crt
Removing env/lib/python3.8/site-packages/tornado/test/test.key
Removing env/lib/python3.8/site-packages/tornado/test/testing_test.py
Removing env/lib/python3.8/site-packages/tornado/test/twisted_test.py
Removing env/lib/python3.8/site-packages/tornado/test/util.py
Removing env/lib/python3.8/site-packages/tornado/test/util_test.py
Removing env/lib/python3.8/site-packages/tornado/test/web_test.py
Removing env/lib/python3.8/site-packages/tornado/test/websocket_test.py
Removing env/lib/python3.8/site-packages/tornado/test/wsgi_test.py
Removing env/lib/python3.8/site-packages/tornado/testing.py
Removing env/lib/python3.8/site-packages/tornado/util.py
Removing env/lib/python3.8/site-packages/tornado/web.py
Removing env/lib/python3.8/site-packages/tornado/websocket.py
Removing env/lib/python3.8/site-packages/tornado/wsgi.py
Removing env/lib/python3.8/site-packages/twisted/__init__.py
Removing env/lib/python3.8/site-packages/twisted/__main__.py
Removing env/lib/python3.8/site-packages/twisted/_threads/__init__.py
Removing env/lib/python3.8/site-packages/twisted/_threads/_convenience.py
Removing env/lib/python3.8/site-packages/twisted/_threads/_ithreads.py
Removing env/lib/python3.8/site-packages/twisted/_threads/_memory.py
Removing env/lib/python3.8/site-packages/twisted/_threads/_pool.py
Removing env/lib/python3.8/site-packages/twisted/_threads/_team.py
Removing env/lib/python3.8/site-packages/twisted/_threads/_threadworker.py
Removing env/lib/python3.8/site-packages/twisted/_threads/test/__init__.py
Removing env/lib/python3.8/site-packages/twisted/_threads/test/test_convenience.py
Removing env/lib/python3.8/site-packages/twisted/_threads/test/test_memory.py
Removing env/lib/python3.8/site-packages/twisted/_threads/test/test_team.py
Removing env/lib/python3.8/site-packages/twisted/_threads/test/test_threadworker.py
Removing env/lib/python3.8/site-packages/twisted/_version.py
Removing env/lib/python3.8/site-packages/twisted/application/__init__.py
Removing env/lib/python3.8/site-packages/twisted/application/app.py
Removing env/lib/python3.8/site-packages/twisted/application/internet.py
Removing env/lib/python3.8/site-packages/twisted/application/reactors.py
Removing env/lib/python3.8/site-packages/twisted/application/runner/__init__.py
Removing env/lib/python3.8/site-packages/twisted/application/runner/_exit.py
Removing env/lib/python3.8/site-packages/twisted/application/runner/_pidfile.py
Removing env/lib/python3.8/site-packages/twisted/application/runner/_runner.py
Removing env/lib/python3.8/site-packages/twisted/application/runner/test/__init__.py
Removing env/lib/python3.8/site-packages/twisted/application/runner/test/test_exit.py
Removing env/lib/python3.8/site-packages/twisted/application/runner/test/test_pidfile.py
Removing env/lib/python3.8/site-packages/twisted/application/runner/test/test_runner.py
Removing env/lib/python3.8/site-packages/twisted/application/service.py
Removing env/lib/python3.8/site-packages/twisted/application/strports.py
Removing env/lib/python3.8/site-packages/twisted/application/test/__init__.py
Removing env/lib/python3.8/site-packages/twisted/application/test/test_internet.py
Removing env/lib/python3.8/site-packages/twisted/application/test/test_service.py
Removing env/lib/python3.8/site-packages/twisted/application/twist/__init__.py
Removing env/lib/python3.8/site-packages/twisted/application/twist/_options.py
Removing env/lib/python3.8/site-packages/twisted/application/twist/_twist.py
Removing env/lib/python3.8/site-packages/twisted/application/twist/test/__init__.py
Removing env/lib/python3.8/site-packages/twisted/application/twist/test/test_options.py
Removing env/lib/python3.8/site-packages/twisted/application/twist/test/test_twist.py
Removing env/lib/python3.8/site-packages/twisted/conch/__init__.py
Removing env/lib/python3.8/site-packages/twisted/conch/avatar.py
Removing env/lib/python3.8/site-packages/twisted/conch/checkers.py
Removing env/lib/python3.8/site-packages/twisted/conch/client/__init__.py
Removing env/lib/python3.8/site-packages/twisted/conch/client/agent.py
Removing env/lib/python3.8/site-packages/twisted/conch/client/connect.py
Removing env/lib/python3.8/site-packages/twisted/conch/client/default.py
Removing env/lib/python3.8/site-packages/twisted/conch/client/direct.py
Removing env/lib/python3.8/site-packages/twisted/conch/client/knownhosts.py
Removing env/lib/python3.8/site-packages/twisted/conch/client/options.py
Removing env/lib/python3.8/site-packages/twisted/conch/endpoints.py
Removing env/lib/python3.8/site-packages/twisted/conch/error.py
Removing env/lib/python3.8/site-packages/twisted/conch/insults/__init__.py
Removing env/lib/python3.8/site-packages/twisted/conch/insults/helper.py
Removing env/lib/python3.8/site-packages/twisted/conch/insults/insults.py
Removing env/lib/python3.8/site-packages/twisted/conch/insults/text.py
Removing env/lib/python3.8/site-packages/twisted/conch/insults/window.py
Removing env/lib/python3.8/site-packages/twisted/conch/interfaces.py
Removing env/lib/python3.8/site-packages/twisted/conch/ls.py
Removing env/lib/python3.8/site-packages/twisted/conch/manhole.py
Removing env/lib/python3.8/site-packages/twisted/conch/manhole_ssh.py
Removing env/lib/python3.8/site-packages/twisted/conch/manhole_tap.py
Removing env/lib/python3.8/site-packages/twisted/conch/mixin.py
Removing env/lib/python3.8/site-packages/twisted/conch/openssh_compat/__init__.py
Removing env/lib/python3.8/site-packages/twisted/conch/openssh_compat/factory.py
Removing env/lib/python3.8/site-packages/twisted/conch/openssh_compat/primes.py
Removing env/lib/python3.8/site-packages/twisted/conch/recvline.py
Removing env/lib/python3.8/site-packages/twisted/conch/scripts/__init__.py
Removing env/lib/python3.8/site-packages/twisted/conch/scripts/cftp.py
Removing env/lib/python3.8/site-packages/twisted/conch/scripts/ckeygen.py
Removing env/lib/python3.8/site-packages/twisted/conch/scripts/conch.py
Removing env/lib/python3.8/site-packages/twisted/conch/scripts/tkconch.py
Removing env/lib/python3.8/site-packages/twisted/conch/ssh/__init__.py
Removing env/lib/python3.8/site-packages/twisted/conch/ssh/_kex.py
Removing env/lib/python3.8/site-packages/twisted/conch/ssh/address.py
Removing env/lib/python3.8/site-packages/twisted/conch/ssh/agent.py
Removing env/lib/python3.8/site-packages/twisted/conch/ssh/channel.py
Removing env/lib/python3.8/site-packages/twisted/conch/ssh/common.py
Removing env/lib/python3.8/site-packages/twisted/conch/ssh/connection.py
Removing env/lib/python3.8/site-packages/twisted/conch/ssh/factory.py
Removing env/lib/python3.8/site-packages/twisted/conch/ssh/filetransfer.py
Removing env/lib/python3.8/site-packages/twisted/conch/ssh/forwarding.py
Removing env/lib/python3.8/site-packages/twisted/conch/ssh/keys.py
Removing env/lib/python3.8/site-packages/twisted/conch/ssh/service.py
Removing env/lib/python3.8/site-packages/twisted/conch/ssh/session.py
Removing env/lib/python3.8/site-packages/twisted/conch/ssh/sexpy.py
Removing env/lib/python3.8/site-packages/twisted/conch/ssh/transport.py
Removing env/lib/python3.8/site-packages/twisted/conch/ssh/userauth.py
Removing env/lib/python3.8/site-packages/twisted/conch/stdio.py
Removing env/lib/python3.8/site-packages/twisted/conch/tap.py
Removing env/lib/python3.8/site-packages/twisted/conch/telnet.py
Removing env/lib/python3.8/site-packages/twisted/conch/test/__init__.py
Removing env/lib/python3.8/site-packages/twisted/conch/test/keydata.py
Removing env/lib/python3.8/site-packages/twisted/conch/test/loopback.py
Removing env/lib/python3.8/site-packages/twisted/conch/test/test_address.py
Removing env/lib/python3.8/site-packages/twisted/conch/test/test_agent.py
Removing env/lib/python3.8/site-packages/twisted/conch/test/test_cftp.py
